handle,author_id,name,party,N_tweets,followers_count,following_count,tweet_count,created_at,congress,NG_score_mean,belief_share,truth_share,belief_share_2010_to_2013,truth_share_2010_to_2013,belief_share_2019_to_2022,truth_share_2019_to_2022,ideology_mean,followers_count_log,following_count_log
JohnMShimkus,4490291893,John Shimkus,Republican,40,659.0,209.0,40.0,2015-12-07 22:08:01+00:00,116.0,69.5,0.0,0.0303030303030303,,,,,0.6758090889709458,6.490723534502507,5.342334251964811
TeamStabenow,456137574,Stabenow for Senate,Democrat,487,2046.0,1687.0,492.0,2012-01-05 22:35:10+00:00,115.0,94.07303370786516,0.0359712230215827,0.1151079136690647,0.0359712230215827,0.1151079136690647,,,0.2118487758548355,7.6236419465115715,7.430707082545968
MichaelBennet,45645232,Michael Bennet,Democrat,3352,53430.0,2764.0,5233.0,2009-06-08 19:21:51+00:00,117.0,94.95918367346938,0.1028547439126784,0.1780016792611251,,,0.1028547439126784,0.1780016792611251,0.3521783005796011,10.886127664951816,7.92443418488756
Donald_McEachin,459051498,Donald McEachin,Democrat,2196,8928.0,1863.0,2475.0,2012-01-09 07:09:57+00:00,117.0,91.38821138211382,0.0959821428571428,0.1339285714285714,0.1,0.1666666666666666,0.1214574898785425,0.1437246963562753,0.2615916408786385,9.096947684621092,7.529943370601589
HeidiHeitkamp,460376288,Heidi Heitkamp,Democrat,2679,32654.0,275.0,2721.0,2012-01-10 17:57:11+00:00,115.0,91.91239892183287,0.0756043956043956,0.0887912087912087,0.0537482319660537,0.0622347949080622,0.0925373134328358,0.1462686567164179,0.5303150787349761,10.39372263868611,5.616771097666572
ReElectWittman,46184745,Rob Wittman,Republican,964,1825.0,93.0,1250.0,2009-06-10 18:23:29+00:00,116.0,87.23287671232876,0.1012658227848101,0.1758087201125175,0.1162790697674418,0.127906976744186,0.1166666666666666,0.2261904761904762,0.7753709098411445,7.509335266016592,4.532599493153256
RepCicilline,462143773,Cicilline Press Office,Democrat,3280,32501.0,15074.0,7247.0,2012-01-12 16:26:40+00:00,117.0,93.68991416309012,0.0584126984126984,0.1244444444444444,,,0.12430426716141,0.1799628942486085,0.19975344712514,10.389026137075234,9.620726684403415
Vote_Davidson,4624539143,Warren Davidson,Republican,296,1636.0,573.0,310.0,2015-12-27 19:22:18+00:00,116.0,78.16666666666667,0.1232876712328767,0.0821917808219178,,,0.0,0.5,0.1126794853179931,7.400009517162692,6.35088571671474
TimRyan,466532637,Tim Ryan,Democrat,3600,253947.0,2047.0,9629.0,2012-01-17 14:24:26+00:00,116.0,93.68996710526316,0.1177802944507361,0.144960362400906,,,0.1177802944507361,0.144960362400906,0.3345568323542984,12.444880862810528,7.624130585661289
RepJeffries,467823431,Hakeem Jeffries,Democrat,3334,476014.0,1073.0,4869.0,2012-01-18 21:54:44+00:00,117.0,96.09466666666668,0.0488872674206493,0.1375410434148121,,,0.0556379821958456,0.1565281899109792,0.2614255990573803,13.073202544545746,6.9782137426306985
CoriBush,4696552878,Cori Bush,Democrat,3147,896010.0,2140.0,8354.0,2016-01-02 14:36:12+00:00,117.0,92.12662337662336,0.1165871754107048,0.1467938526762056,,,0.1165871754107048,0.1467938526762056,,13.705706852609072,7.668561108015897
CartwrightPA,472315803,Matt Cartwright,Democrat,1077,3809.0,444.0,1117.0,2012-01-23 20:37:26+00:00,116.0,93.04137931034482,0.0614035087719298,0.0866228070175438,0.0543478260869565,0.0625,0.1065573770491803,0.1434426229508196,0.2710581309367502,8.245121966478605,6.095824562432225
RosenforNevada,4749863113,Jacky Rosen,Democrat,2376,36708.0,656.0,2437.0,2016-01-12 20:33:06+00:00,116.0,94.22459893048128,0.0662809047869542,0.1394003156233561,,,0.0714285714285714,0.1619047619047619,0.3691550462583421,10.510749993938903,6.486160788944089
SenFeinstein,476256944,Senator Dianne Feinstein,Democrat,3480,1495215.0,259.0,13506.0,2012-01-27 23:06:59+00:00,117.0,94.8125,0.0733705772811918,0.2420856610800744,,,0.0733705772811918,0.2420856610800744,0.1721425143465801,14.217780567175897,5.556828061699537
reschenthaler,477223342,Guy Reschenthaler,Republican,821,3094.0,151.0,851.0,2012-01-28 23:48:42+00:00,116.0,85.45098039215686,0.0424710424710424,0.0926640926640926,0.0476190476190476,0.0476190476190476,0.0260869565217391,0.1652173913043478,0.7653445644777227,8.037220031133012,5.017279836814924
TinaSmithMN,47724293,Tina Smith,Democrat,3177,89093.0,4262.0,6924.0,2009-06-16 19:48:15+00:00,116.0,95.68564356435644,0.1583463338533541,0.1185647425897035,,,0.1634961439588688,0.1187660668380462,0.1915015956898979,11.397436046960738,8.357493812658563
brianschatz,47747074,Brian Schatz,Democrat,3471,402162.0,3136.0,19921.0,2009-06-16 21:54:28+00:00,116.0,95.05,0.2340627973358706,0.2017126546146527,,,0.2340627973358706,0.2017126546146527,0.1685151666546798,12.904610271499108,8.0507033814703
RepRoybalAllard,479872233,Rep. Lucille Roybal-Allard,Democrat,1929,35501.0,5933.0,10904.0,2012-01-31 21:30:43+00:00,117.0,94.69613259668508,0.0376078914919852,0.1387176325524044,,,0.0376078914919852,0.1387176325524044,0.2246392215642406,10.477316144080852,8.688285266258644
Marcy_Kaptur,480872337,Marcy Kaptur,Democrat,300,3433.0,291.0,316.0,2012-02-02 00:59:55+00:00,116.0,91.57692307692308,0.0918367346938775,0.0714285714285714,0.1014492753623188,0.0434782608695652,0.1206896551724138,0.1034482758620689,0.2776544260070243,8.141189793457691,5.673323267171493
SteveKingIA,48117116,Steve King,Republican,3387,103460.0,327.0,4809.0,2009-06-17 21:09:41+00:00,116.0,74.9831223628692,0.0696498054474708,0.1544747081712062,,,0.0889861415025528,0.187454412837345,0.8141972373419255,11.546940343557505,5.7899601708972535
McHenryCampaign,481437062,McHenry for Congress,Republican,1517,1478.0,445.0,1565.0,2012-02-02 19:10:01+00:00,116.0,86.11413043478261,0.0414386239249413,0.1297888975762314,0.0410447761194029,0.0783582089552238,0.0463576158940397,0.1629139072847682,0.6394067740681162,7.298445101508147,6.09807428216624
BenMcAdams,48255275,Ben McAdams,Democrat,1803,19355.0,3887.0,1882.0,2009-06-18 05:15:10+00:00,116.0,98.35,0.1164772727272727,0.1328125,0.102496714848883,0.1222076215505913,0.1715481171548117,0.1799163179916318,0.4702231539723187,9.870706063011749,8.265392930852224
Eshoo4Congress,482713734,Eshoo for Congress,Democrat,394,1336.0,294.0,488.0,2012-02-04 07:02:26+00:00,116.0,94.47368421052632,0.0198019801980198,0.0841584158415841,0.0129870129870129,0.0649350649350649,0.0337078651685393,0.1011235955056179,0.2797521819411501,7.197435354096591,5.683579767338681
LouieGohmertTX1,4827594804,Louie Gohmert,Republican,325,8180.0,169.0,341.0,2016-01-28 23:30:55+00:00,116.0,78.84615384615384,0.0808510638297872,0.1319148936170212,,,0.0898876404494382,0.1685393258426966,0.8090159133591021,9.009447429596793,5.1298987149230735
MikeJohnson,4849654052,Mike Johnson,Republican,364,2141.0,134.0,420.0,2016-02-02 14:48:05+00:00,116.0,82.75,0.0737327188940092,0.0875576036866359,,,0.0531914893617021,0.1382978723404255,0.7375178929815491,7.669028288589683,4.897839799950911
davidjtrone,4851790919,David Trone,Democrat,1877,8950.0,628.0,1925.0,2016-01-27 01:12:55+00:00,116.0,94.4046454767726,0.1119885139985642,0.1486001435750179,,,0.1243432574430823,0.1646234676007005,0.3276582720614703,9.099408811268901,6.4425401664681985
kaikahele,4863545294,Kai Kahele,Democrat,1970,94948.0,1543.0,2401.0,2016-02-05 09:00:39+00:00,117.0,91.28260869565216,0.059806508355321,0.1213720316622691,,,0.0602069614299153,0.1232361241768579,,11.461084652300842,7.341483852363161
SenJackReed,486694111,Senator Jack Reed,Democrat,3276,111861.0,48.0,7445.0,2012-02-08 15:24:01+00:00,117.0,94.7896725440806,0.0522648083623693,0.1415505226480836,,,0.0570281124497992,0.1502008032128514,0.1253941303255793,11.62501230808173,3.871201010907891
JakeAuch,4870048156,Jake Auchincloss,Democrat,2283,9793.0,548.0,2412.0,2016-02-01 18:10:16+00:00,117.0,94.02127659574468,0.0721112076455256,0.1668114682884448,,,0.0712927756653992,0.1720532319391635,,9.189423123720795,6.306275286948016
grace4congress,4895651115,Grace Napolitano,Democrat,127,656.0,172.0,128.0,2016-02-10 18:50:05+00:00,116.0,97.3076923076923,0.0396039603960396,0.0396039603960396,,,,,0.1934836342435569,6.486160788944089,5.147494476813453
Bethvanduyne,489856457,Beth Van Duyne,Republican,3141,25464.0,763.0,3596.0,2012-02-11 23:59:29+00:00,117.0,81.30276816608996,0.1111111111111111,0.1444444444444444,0.0,0.0,0.1153526970954356,0.1601659751037344,,10.145020968961928,6.637258031284457
BrianFitzUSA,4905487413,Brian Fitzpatrick 🇺🇸,Republican,840,2956.0,274.0,908.0,2016-02-13 18:11:30+00:00,116.0,88.3395061728395,0.0694864048338368,0.1102719033232628,,,0.0866425992779783,0.1768953068592057,0.6585979559774433,7.991592282068092,5.6131281063880705
RubenGallego,49217025,Ruben Gallego,Democrat,3637,171935.0,2708.0,20460.0,2009-06-21 03:26:23+00:00,116.0,94.72727272727272,0.174757281553398,0.1657420249653259,,,0.174757281553398,0.1657420249653259,0.2763127401145249,12.054871777394009,7.903965634032166
BradSherman4SFV,494291143,Brad Sherman,Democrat,92,1570.0,1287.0,95.0,2012-02-16 18:52:23+00:00,116.0,100.0,0.0266666666666666,0.1066666666666666,0.03125,0.078125,0.0,0.3333333333333333,0.3812255340804532,7.358830898342354,7.160069207596127
WelchForVT,499109830,Rep. Peter Welch,Democrat,1066,3809.0,376.0,1190.0,2012-02-21 19:48:49+00:00,116.0,93.69339622641508,0.0463276836158192,0.111864406779661,0.0330578512396694,0.0853994490358126,0.0606060606060606,0.1385281385281385,0.3191779544329047,8.245121966478605,5.929589143389895
barrassoforwyo,499268312,John Barrasso,Republican,964,1089.0,38.0,1036.0,2012-02-21 23:24:33+00:00,115.0,82.1957928802589,0.0847457627118644,0.1299435028248587,0.0,0.0434782608695652,0.0847457627118644,0.1325115562403698,0.9012623330132964,6.9930151229329605,3.6375861597263857
chuck4congress,50036176,Chuck Fleischmann,Republican,1947,2447.0,734.0,2574.0,2009-06-23 17:16:39+00:00,116.0,85.265625,0.0917487684729064,0.1022167487684729,0.1180223285486443,0.1148325358851674,0.056921086675291,0.093143596377749,0.7339090679567135,7.802618063442671,6.598509028614515
MittRomney,50055701,Mitt Romney,Republican,1783,2096038.0,296.0,2133.0,2009-06-23 18:24:04+00:00,116.0,91.80434782608695,0.0522742701968771,0.1357773251866938,0.0425963488843813,0.1176470588235294,0.0886699507389162,0.2561576354679803,0.7246912425462104,14.55555945402972,5.69035945432406
RepMcClintock,50152441,Tom McClintock,Republican,1002,25919.0,4.0,1137.0,2009-06-24 00:21:07+00:00,117.0,77.8061224489796,0.0738461538461538,0.1184615384615384,0.0181818181818181,0.0363636363636363,0.0991379310344827,0.1379310344827586,0.7657821059379956,10.16273156947506,1.3862943611198906
RepJohnLarson,50452197,Rep. John Larson,Democrat,3544,28756.0,906.0,7138.0,2009-06-24 21:47:31+00:00,117.0,93.7534435261708,0.0416666666666666,0.1666666666666666,,,0.0416666666666666,0.1666666666666666,0.3582053588134226,10.266601720103763,6.80903930604298
electadamsmith,50789200,Adam Smith,Democrat,665,1177.0,149.0,768.0,2009-06-25 22:18:05+00:00,116.0,93.03846153846152,0.09375,0.1339285714285714,,,0.0641711229946524,0.1925133689839572,0.2486770996754476,7.0707241072602764,5.003946305945459
daveloebsack,510516465,Archive: Dave Loebsack (Retired US Rep),Democrat,1515,9734.0,580.0,1520.0,2012-03-01 16:52:06+00:00,116.0,90.99137931034484,0.0426257459505541,0.1005967604433077,0.0402298850574712,0.0977011494252873,0.0561224489795918,0.1505102040816326,0.4131324242036714,9.1833801903934,6.363028103540465
RepMikeTurner,51228911,US Rep. Mike Turner,Republican,3322,38866.0,1331.0,4266.0,2009-06-26 21:15:07+00:00,117.0,87.22395833333333,0.0426518312471024,0.0982846546128882,0.0299251870324189,0.0673316708229426,0.0658342792281498,0.1509648127128263,0.6967368636309895,10.567875111424648,7.193685818395112
PascrellforNJ,515736574,"Bill Pascrell, Jr.",Democrat,1952,13278.0,222.0,2082.0,2012-03-05 18:35:52+00:00,116.0,96.16114982578397,0.0727482678983833,0.1824480369515011,0.0909090909090909,0.1136363636363636,0.0725907384230287,0.1908635794743429,0.3456620618372292,9.493863809279105,5.402677381872279
SenatorTester,515822213,Senator Jon Tester,Democrat,3548,140013.0,993.0,7103.0,2012-03-05 20:13:29+00:00,117.0,91.6723044397463,0.0793162393162393,0.1716239316239316,,,0.0799803729146221,0.1987242394504416,0.430292558205078,11.84949055442334,6.900730664045173
BettyMcCollum04,516880804,Rep. Betty McCollum,Democrat,3714,45359.0,1275.0,12398.0,2012-03-06 20:52:11+00:00,117.0,95.9736590038314,0.0544,0.14976,,,0.0544,0.14976,0.186471498848339,10.72236389230324,7.150701457592526
RepBradWenstrup,518644221,Rep. Brad Wenstrup,Republican,3227,31335.0,1040.0,7217.0,2012-03-08 16:25:14+00:00,117.0,91.12595419847328,0.0620399579390115,0.1556256572029442,,,0.0772532188841201,0.1785407725321888,0.7545601834120068,10.352490962658775,6.946975992135418
JackieSpeier,521731529,Jackie Speier,Democrat,1333,9195.0,350.0,1349.0,2012-03-11 22:20:51+00:00,116.0,94.02307692307691,0.1202651515151515,0.1988636363636363,0.0416666666666666,0.2222222222222222,0.1348747591522158,0.210019267822736,0.2316017763219238,9.126415137038421,5.857933154483459
ossoff,521747968,Jon Ossoff,Democrat,3202,1252762.0,1589.0,9170.0,2012-03-11 22:46:55+00:00,117.0,93.84701492537312,0.0592801693719124,0.128440366972477,,,0.0592801693719124,0.128440366972477,,14.040861271702456,7.370860166536716
DrPhilRoe,52503751,Dr. Phil Roe,Republican,3182,20092.0,294.0,3747.0,2009-06-30 20:07:34+00:00,116.0,85.79100529100529,0.0516684607104413,0.1184068891280947,0.0654911838790932,0.1007556675062972,0.0815347721822542,0.1942446043165467,0.9028122516742132,9.908077004869936,5.683579767338681
wildforcongress,533324996,Susan Wild,Democrat,2034,9115.0,1327.0,2233.0,2012-03-22 17:32:50+00:00,116.0,93.57727272727271,0.1059360730593607,0.1589041095890411,0.25,0.0,0.1273666092943201,0.1910499139414802,0.3300150643176414,9.117676687112763,7.190676034332207
SaxbyChambliss,538185166,Saxby Chambliss,Republican,844,9559.0,196.0,860.0,2012-03-27 14:03:27+00:00,114.0,89.48076923076923,0.0367892976588628,0.0652173913043478,0.038647342995169,0.0748792270531401,0.0,0.0,0.8766670347402648,9.165238398063762,5.278114659230517
BrendaLLawrence,54300515,Brenda Lawrence,Democrat,3092,8249.0,887.0,4862.0,2009-07-06 19:10:55+00:00,116.0,95.89527027027027,0.0270498732037193,0.0574809805579036,,,0.03125,0.1015625,0.224435561476011,9.017847259860732,6.787844982309579
DevinNunes,54412900,Devin Nunes,Republican,2901,1259317.0,702.0,3090.0,2009-07-07 02:04:34+00:00,116.0,72.07865168539325,0.054054054054054,0.1131131131131131,0.0423387096774193,0.0705645161290322,0.0777777777777777,0.1805555555555555,0.6217490701003794,14.046080068466068,6.553933404025811
jamie_raskin,549579841,Jamie Raskin,Democrat,2673,102616.0,2578.0,2729.0,2012-04-09 21:56:43+00:00,116.0,93.85096153846152,0.038173142467621,0.0879345603271983,0.0546875,0.0703125,0.0772727272727272,0.1818181818181818,0.1318246472094618,11.538749144979686,7.8547691834991324
VoteYvette,550131748,Yvette D. Clarke for Congress,Democrat,1528,2771.0,317.0,1560.0,2012-04-10 13:55:58+00:00,116.0,90.22340425531917,0.0598930481283422,0.1144385026737968,0.0353535353535353,0.0757575757575757,0.0786516853932584,0.1760299625468165,0.126993791734051,7.9269635448629785,5.75890177387728
RepHalRogers,550401754,Hal Rogers,Republican,3185,22410.0,771.0,4024.0,2012-04-10 19:59:22+00:00,117.0,92.6206896551724,0.0163766632548618,0.0573183213920163,0.0392156862745098,0.0196078431372549,0.0363636363636363,0.0727272727272727,0.601676915631168,10.017262566794972,6.647688373563329
NelsonForSenate,555355209,Bill Nelson,Democrat,780,12337.0,450.0,898.0,2012-04-16 17:10:06+00:00,115.0,96.9888888888889,0.0854197349042709,0.2209131075110456,,,0.1666666666666666,0.3333333333333333,0.4308569922641565,9.420358156071465,6.1092475827643655
SenThadCochran,555474658,Senator Thad Cochran,Republican,2068,67729.0,549.0,2075.0,2012-04-16 22:33:23+00:00,114.0,92.2162162162162,0.0212053571428571,0.0965401785714285,0.0361990950226244,0.1266968325791855,,,0.7510650442493003,11.123269727593826,6.3080984415095305
JohnBoozman,5558312,Senator John Boozman,Republican,3598,105555.0,863.0,8922.0,2007-04-27 16:05:52+00:00,117.0,92.56308100929614,0.0698757763975155,0.1777950310559006,,,0.0698757763975155,0.1777950310559006,0.8833200533881991,11.56698742306876,6.760414691083428
BillCassidy,55677432,"Bill Cassidy, M.D.",Republican,3226,47128.0,1277.0,7282.0,2009-07-10 22:02:55+00:00,117.0,87.82692307692308,0.0799304952215464,0.1759339704604691,,,0.099395567494963,0.2055070517125587,0.7970082020568068,10.760622583201524,7.152268856032539
RepBonamici,558769636,Suzanne Bonamici,Democrat,3518,35284.0,1278.0,10181.0,2012-04-20 16:30:32+00:00,117.0,95.89147286821704,0.0619850921930168,0.1671243624950961,,,0.0619850921930168,0.1671243624950961,0.2524240335215029,10.471184882378658,7.15305163493748
RepDean,567508925,Congresswoman Madeleine Dean,Democrat,3370,74454.0,1325.0,5178.0,2012-04-30 20:07:23+00:00,117.0,94.48148148148148,0.0686170212765957,0.176063829787234,,,0.0695890410958904,0.176986301369863,0.2405203931544978,11.217936764002674,7.1891677384203225
RepMikeQuigley,56864092,Mike Quigley,Democrat,3619,52680.0,1689.0,16514.0,2009-07-15 00:10:43+00:00,117.0,95.0242718446602,0.0811068702290076,0.2057888040712468,,,0.0811068702290076,0.2057888040712468,0.2750310068764579,10.871991155857218,7.4318919168078
bradyfortexas,570005456,Kevin Brady for Congress,Republican,2151,2849.0,1210.0,2170.0,2012-05-03 14:14:11+00:00,116.0,84.24414519906323,0.0702842377260982,0.1700258397932816,0.1666666666666666,0.0833333333333333,0.0775193798449612,0.2054263565891473,0.6803054986969679,7.954723334497908,7.098375638590786
McCaskillOffice,57065141,Archive: Senator McCaskill Office,Democrat,3184,14387.0,1497.0,6440.0,2009-07-15 16:40:06+00:00,115.0,92.86851851851851,0.0610749185667752,0.1221498371335504,,,,,0.4268419133360944,9.574080300037034,7.311218384419629
Grace4NY,571214272,Grace Meng,Democrat,3577,49502.0,3813.0,11949.0,2012-05-04 22:35:04+00:00,116.0,94.84110429447853,0.0796847635726795,0.1567425569176882,,,0.0796847635726795,0.1567425569176882,0.2576880638090756,10.809768351780965,8.246171559857563
Higgins4WNY,57334424,Higgins for Congress,Democrat,664,1233.0,864.0,715.0,2009-07-16 13:31:18+00:00,116.0,91.80851063829788,0.0425531914893617,0.0735009671179884,0.0410958904109589,0.0730593607305936,0.0560747663551401,0.0934579439252336,0.3117089148111709,7.117205503164344,6.761572768804055
ChrisPappasNH,574799823,Chris Pappas,Democrat,3241,17382.0,517.0,3714.0,2012-05-08 19:11:57+00:00,116.0,97.34883720930232,0.0734323432343234,0.1051980198019802,,,0.1,0.1486486486486486,0.3683742032018101,9.763190466997406,6.248042874508429
RepMarcyKaptur,581141508,Marcy Kaptur,Democrat,3329,26760.0,1009.0,5529.0,2012-05-15 16:57:51+00:00,117.0,95.75606936416185,0.0484564282923016,0.1383352872215709,,,0.049436253252385,0.1491760624457936,0.2776544260070243,10.194663514242166,6.9167150203536085
JoyceBeatty,582070020,Joyce Beatty,Democrat,2773,9618.0,366.0,2861.0,2012-05-16 16:52:29+00:00,116.0,93.47692307692309,0.0691547749725576,0.0954994511525795,0.0434782608695652,0.0869565217391304,0.0728346456692913,0.1358267716535433,0.3087458449365016,9.171391621837609,5.902633333401366
DaveForIowa,583486767,Dave Loebsack for Iowa,Democrat,751,3364.0,429.0,844.0,2012-05-18 03:02:27+00:00,116.0,91.84246575342466,0.0863309352517985,0.1097122302158273,0.0476190476190476,0.0952380952380952,0.1538461538461538,0.1846153846153846,0.4131324242036714,8.120886021092838,6.061456918928017
RepDLamborn,584012853,Rep. Doug Lamborn,Republican,3341,34541.0,1311.0,6746.0,2012-05-18 16:01:17+00:00,117.0,86.31451612903226,0.0660831509846827,0.1636761487964989,,,0.0695945945945945,0.1858108108108108,0.8277990787230557,10.44990230322135,7.1785454837637
LacyClayMO1,584912320,Lacy Clay MO1st,Democrat,3125,11420.0,3684.0,27627.0,2012-05-19 16:41:06+00:00,116.0,91.26119402985074,0.0413223140495867,0.1206611570247934,,,0.0413223140495867,0.1206611570247934,0.282968927601934,9.343121483210002,8.211754397375197
mattgaetz,58579942,Matt Gaetz,Republican,3613,1450838.0,3176.0,18652.0,2009-07-20 20:24:48+00:00,116.0,76.4090909090909,0.1505131128848346,0.1790193842645382,,,0.1505131128848346,0.1790193842645382,0.859727440994112,14.187651878493416,8.063377822367027
standwithbarry,586191770,Barry Loudermilk,Republican,1961,3446.0,1819.0,2059.0,2012-05-21 02:56:05+00:00,116.0,78.9780701754386,0.0568910256410256,0.110576923076923,0.0568181818181818,0.0984848484848484,0.0766773162939297,0.1373801916932907,0.7785130348624397,8.144969417087875,7.506042178518122
PatRoberts,586730005,Pat Roberts,Republican,1451,4269.0,728.0,1460.0,2012-05-21 17:43:08+00:00,116.0,80.72321428571429,0.0553154710458081,0.111495246326707,0.0240963855421686,0.1204819277108433,0.2083333333333333,0.1666666666666666,0.914227843216342,8.359134886757962,6.590301048196686
garretgraves,587100576,Garret Graves,Republican,1405,4791.0,1186.0,1460.0,2012-05-22 00:57:19+00:00,116.0,87.97122302158273,0.052572706935123,0.1096196868008948,0.0802139037433155,0.2192513368983957,0.0085470085470085,0.1794871794871795,0.6268703397097011,8.474494436883122,7.078341579557671
AyotteNH,58883032,Kelly Ayotte,Republican,7,2111.0,205.0,299.0,2009-07-21 18:56:30+00:00,114.0,,0.0,0.2,0.0,0.2,,,0.7048043605451567,7.65491704784832,5.3230099791384085
RepAdamSmith,58928690,Rep. Adam Smith,Democrat,3789,43066.0,2019.0,7872.0,2009-07-21 21:31:55+00:00,117.0,95.55424528301889,0.0472727272727272,0.1733333333333333,,,0.0463406839245765,0.1716203259827421,0.2486770996754476,10.670489101666554,7.610357618312838
stevestivers,59536644,Steve Stivers,Republican,973,4699.0,689.0,1097.0,2009-07-23 17:53:37+00:00,116.0,94.57407407407408,0.0699001426533523,0.0898716119828816,0.064516129032258,0.0564516129032258,0.1043478260869565,0.0869565217391304,0.7912927089528978,8.455104999102815,6.535241271013659
ToddYoungIN,59969802,Todd Young,Republican,3229,12193.0,1225.0,7653.0,2009-07-25 03:36:56+00:00,116.0,87.69734789391576,0.0498442367601246,0.1188251001335113,,,0.0456053067993366,0.1069651741293532,0.7485687500113074,9.408617295560266,7.110696122978827
MikeCrapo,600463589,Senator Mike Crapo,Republican,3432,127386.0,776.0,9487.0,2012-06-05 22:16:35+00:00,117.0,90.74413145539906,0.0546673543063434,0.1748323878287777,,,0.0546673543063434,0.1748323878287777,0.8455036942073237,11.75497712597195,6.654152520183219
CoopForCongress,600470774,Jim Cooper,Democrat,2642,2165.0,1038.0,2775.0,2012-06-05 22:29:03+00:00,116.0,92.3076923076923,0.0477326968973747,0.1241050119331742,0.05,0.05,0.0236220472440944,0.1417322834645669,0.4323246913991295,7.68017564043659,6.945051063725834
SusieLeeNV,602919981,Susie Lee,Democrat,3211,9325.0,1072.0,3469.0,2012-06-08 15:21:57+00:00,116.0,93.6134328358209,0.1005394801373222,0.1270230505149583,0.0,0.1666666666666666,0.0997304582210242,0.1361185983827493,0.3954873463565134,9.140454244512016,6.977281341630747
Troy_Balderson,603083228,Troy Balderson,Republican,1976,7886.0,675.0,2056.0,2012-06-08 21:37:56+00:00,116.0,95.17692307692307,0.0348297213622291,0.1021671826625387,0.0036630036630036,0.0732600732600732,0.0958083832335329,0.1916167664670658,0.6522722802445647,8.972844314437573,6.51471269087253
RossSpano,605615715,Ross Spano,Republican,848,4976.0,1074.0,861.0,2012-06-11 16:04:50+00:00,116.0,92.88235294117646,0.0665280665280665,0.081081081081081,0.0377358490566037,0.1320754716981132,0.0769230769230769,0.1282051282051282,0.7969063846679223,8.512381634419015,6.97914527506881
SenatorTomUdall,60828944,Archive: Senator Tom Udall,Democrat,3177,170413.0,343.0,8175.0,2009-07-28 06:10:29+00:00,116.0,95.42343173431736,0.1032928942807625,0.1930675909878682,,,0.1085305940151853,0.1983028137561411,0.2802745624101465,12.045980181547149,5.8377304471659395
foxxforcongress,61608485,Virginia Foxx,Republican,718,2427.0,255.0,998.0,2009-07-30 21:47:03+00:00,116.0,86.22222222222223,0.0518867924528301,0.1367924528301886,0.0182926829268292,0.0853658536585365,0.036144578313253,0.253012048192771,0.6139731102286848,7.794411205726601,5.541263545158426
katieporteroc,617266600,Katie Porter,Democrat,3266,594159.0,393.0,3774.0,2012-06-24 16:29:31+00:00,116.0,94.50744680851064,0.109995817649519,0.1606022584692597,,,0.1135331516802906,0.1734786557674841,0.2404328209015309,13.294902239293425,5.973809611869261
RalphNorman,61886317,Ralph Norman,Republican,262,3052.0,212.0,271.0,2009-07-31 22:02:39+00:00,116.0,90.75,0.1133004926108374,0.0492610837438423,,,0.1666666666666666,0.0,0.9258313316341632,8.023552392404348,5.356586274672012
RajaForCongress,62649021,Raja Krishnamoorthi,Democrat,1995,3741.0,891.0,2298.0,2009-08-03 23:08:33+00:00,117.0,91.56590257879655,0.0810092961487383,0.1195219123505976,0.1042183622828784,0.1339950372208436,0.1058558558558558,0.2004504504504504,0.338660997361202,8.227108234348146,6.792344427470809
TomReedCongress,63073834,Tom Reed,Republican,1882,4112.0,483.0,2229.0,2009-08-05 08:26:03+00:00,116.0,89.36054421768708,0.073170731707317,0.090969017798286,0.0596330275229357,0.0825688073394495,0.0537190082644628,0.1694214876033057,0.6350531041617357,8.321664807135,6.180016653652572
VoteMarsha,63150856,Marsha Blackburn,Republican,3346,54392.0,2536.0,9258.0,2009-08-05 14:44:11+00:00,116.0,76.11691542288557,0.0892561983471074,0.1033057851239669,,,0.0898453823652319,0.1044713748432929,0.9147165467298536,10.903972363206295,7.8383433155571165
TedDeutch,65541270,Ted Deutch,Democrat,2017,12096.0,741.0,2079.0,2009-08-14 02:40:19+00:00,116.0,94.23228346456692,0.0870020964360587,0.1855345911949685,,,0.0844277673545966,0.1894934333958724,0.2992615341020292,9.400630098419315,6.608000625296087
SeanCasten,66804351,Sean Casten,Democrat,3661,42752.0,553.0,18243.0,2009-08-18 21:17:08+00:00,116.0,95.88908450704226,0.1901300688599847,0.2318286151491966,,,0.1901300688599847,0.2318286151491966,0.2527578614883575,10.663171256896318,6.315358001522335
DrewFergusonGA,694984534249594880,Drew Ferguson,Republican,391,877.0,397.0,397.0,2016-02-03 20:43:20+00:00,117.0,87.19565217391305,0.1045197740112994,0.1214689265536723,,,0.2307692307692307,0.1794871794871795,0.7319223976819962,6.776506992372183,5.983936280687191
andybiggs4az,702601370344402944,Andy Biggs,Republican,1982,15947.0,1030.0,2149.0,2016-02-24 21:09:55+00:00,116.0,81.63311688311688,0.0669180018850141,0.1046182846371347,,,0.0843621399176954,0.1316872427983539,0.8148454751834047,9.677026002747972,6.937314081223682
RobBishopUT,712783082336571392,Bishop for Congress,Republican,361,1135.0,403.0,374.0,2016-03-23 23:28:24+00:00,116.0,93.10714285714286,0.0342857142857142,0.0342857142857142,,,,,0.731303874895666,7.034387929915503,5.998936561946683
