party,date,tweet_count
Republican,2020-11-01,250
Democrat,2020-11-02,1000
Republican,2020-11-02,521
Democrat,2020-11-03,1594
Republican,2020-11-03,672
Democrat,2020-11-04,1072
Republican,2020-11-04,510
Democrat,2020-11-05,627
Republican,2020-11-05,330
Democrat,2020-11-06,659
Republican,2020-11-06,409
Democrat,2020-11-07,841
Republican,2020-11-07,179
Democrat,2020-11-08,357
Republican,2020-11-08,93
Democrat,2020-11-09,542
Republican,2020-11-09,266
Democrat,2020-11-10,821
Republican,2020-11-10,396
Democrat,2020-11-11,694
Republican,2020-11-11,395
Democrat,2020-11-12,583
Republican,2020-11-12,270
Democrat,2020-11-13,606
Republican,2020-11-13,259
Democrat,2020-11-14,318
Republican,2020-11-14,122
Democrat,2020-11-15,292
Republican,2020-11-15,106
Democrat,2020-11-16,531
Republican,2020-11-16,302
Democrat,2020-11-17,609
Republican,2020-11-17,422
Democrat,2020-11-18,782
Republican,2020-11-18,382
Democrat,2020-11-19,747
Republican,2020-11-19,367
Democrat,2020-11-20,773
Republican,2020-11-20,296
Democrat,2020-11-21,330
Republican,2020-11-21,139
Democrat,2020-11-22,226
Republican,2020-11-22,98
Democrat,2020-11-23,643
Republican,2020-11-23,243
Democrat,2020-11-24,620
Republican,2020-11-24,245
Democrat,2020-11-25,565
Republican,2020-11-25,245
Democrat,2020-11-26,444
Republican,2020-11-26,265
Democrat,2020-11-27,229
Republican,2020-11-27,102
Democrat,2020-11-28,268
Republican,2020-11-28,147
Democrat,2020-11-29,164
Republican,2020-11-29,79
Democrat,2020-11-30,481
Republican,2020-11-30,250
Democrat,2020-12-01,716
Republican,2020-12-01,325
Democrat,2020-12-02,730
Republican,2020-12-02,361
Democrat,2020-12-03,754
Republican,2020-12-03,422
Democrat,2020-12-04,748
Republican,2020-12-04,364
Democrat,2020-12-05,408
Republican,2020-12-05,150
Democrat,2020-12-06,246
Republican,2020-12-06,132
Democrat,2020-12-07,677
Republican,2020-12-07,443
Democrat,2020-12-08,822
Republican,2020-12-08,427
Democrat,2020-12-09,819
Republican,2020-12-09,450
Democrat,2020-12-10,954
Republican,2020-12-10,536
Democrat,2020-12-11,735
Republican,2020-12-11,414
Democrat,2020-12-12,521
Republican,2020-12-12,245
Democrat,2020-12-13,275
Republican,2020-12-13,133
Democrat,2020-12-14,766
Republican,2020-12-14,295
Democrat,2020-12-15,758
Republican,2020-12-15,367
Democrat,2020-12-16,755
Republican,2020-12-16,347
Democrat,2020-12-17,688
Republican,2020-12-17,360
Democrat,2020-12-18,662
Republican,2020-12-18,346
Democrat,2020-12-19,443
Republican,2020-12-19,199
Democrat,2020-12-20,277
Republican,2020-12-20,121
Democrat,2020-12-21,680
Republican,2020-12-21,315
Democrat,2020-12-22,1024
Republican,2020-12-22,483
Democrat,2020-12-23,739
Republican,2020-12-23,270
Democrat,2020-12-24,493
Republican,2020-12-24,148
Democrat,2020-12-25,292
Republican,2020-12-25,201
Democrat,2020-12-26,244
Republican,2020-12-26,73
Democrat,2020-12-27,199
Republican,2020-12-27,68
Democrat,2020-12-28,530
Republican,2020-12-28,157
Democrat,2020-12-29,517
Republican,2020-12-29,200
Democrat,2020-12-30,430
Republican,2020-12-30,201
Democrat,2020-12-31,397
Republican,2020-12-31,178
Democrat,2021-01-01,477
Republican,2021-01-01,235
Democrat,2021-01-02,305
Republican,2021-01-02,141
Democrat,2021-01-03,594
Republican,2021-01-03,275
Democrat,2021-01-04,706
Republican,2021-01-04,344
Democrat,2021-01-05,754
Republican,2021-01-05,323
Democrat,2021-01-06,1465
Republican,2021-01-06,504
Democrat,2021-01-07,1288
Republican,2021-01-07,283
Democrat,2021-01-08,926
Republican,2021-01-08,342
Democrat,2021-01-09,489
Republican,2021-01-09,158
Democrat,2021-01-10,428
Republican,2021-01-10,78
Democrat,2021-01-11,683
Republican,2021-01-11,217
Democrat,2021-01-12,811
Republican,2021-01-12,220
Democrat,2021-01-13,1198
Republican,2021-01-13,311
Democrat,2021-01-14,688
Republican,2021-01-14,193
Democrat,2021-01-15,732
Republican,2021-01-15,264
Democrat,2021-01-16,345
Republican,2021-01-16,108
Democrat,2021-01-17,329
Republican,2021-01-17,65
Democrat,2021-01-18,603
Republican,2021-01-18,222
Democrat,2021-01-19,769
Republican,2021-01-19,239
Democrat,2021-01-20,1521
Republican,2021-01-20,376
Democrat,2021-01-21,971
Republican,2021-01-21,372
Democrat,2021-01-22,911
Republican,2021-01-22,431
Democrat,2021-01-23,379
Republican,2021-01-23,109
Democrat,2021-01-24,278
Republican,2021-01-24,94
Democrat,2021-01-25,618
Republican,2021-01-25,292
Democrat,2021-01-26,922
Republican,2021-01-26,425
Democrat,2021-01-27,1020
Republican,2021-01-27,485
Democrat,2021-01-28,897
Republican,2021-01-28,437
Democrat,2021-01-29,767
Republican,2021-01-29,463
Democrat,2021-01-30,329
Republican,2021-01-30,127
Democrat,2021-01-31,255
Republican,2021-01-31,69
Democrat,2021-02-01,667
Republican,2021-02-01,262
Democrat,2021-02-02,877
Republican,2021-02-02,371
Democrat,2021-02-03,1006
Republican,2021-02-03,451
Democrat,2021-02-04,966
Republican,2021-02-04,467
Democrat,2021-02-05,872
Republican,2021-02-05,414
Democrat,2021-02-06,443
Republican,2021-02-06,170
Democrat,2021-02-07,366
Republican,2021-02-07,147
Democrat,2021-02-08,697
Republican,2021-02-08,352
Democrat,2021-02-09,804
Republican,2021-02-09,374
Democrat,2021-02-10,831
Republican,2021-02-10,401
Democrat,2021-02-11,827
Republican,2021-02-11,376
Democrat,2021-02-12,854
Republican,2021-02-12,408
Democrat,2021-02-13,694
Republican,2021-02-13,240
Democrat,2021-02-14,494
Republican,2021-02-14,122
Democrat,2021-02-15,384
Republican,2021-02-15,217
Democrat,2021-02-16,617
Republican,2021-02-16,360
Democrat,2021-02-17,823
Republican,2021-02-17,470
Democrat,2021-02-18,1039
Republican,2021-02-18,457
Democrat,2021-02-19,804
Republican,2021-02-19,373
Democrat,2021-02-20,348
Republican,2021-02-20,125
Democrat,2021-02-21,281
Republican,2021-02-21,98
Democrat,2021-02-22,635
Republican,2021-02-22,340
Democrat,2021-02-23,837
Republican,2021-02-23,407
Democrat,2021-02-24,847
Republican,2021-02-24,495
Democrat,2021-02-25,1044
Republican,2021-02-25,501
Democrat,2021-02-26,955
Republican,2021-02-26,504
Democrat,2021-02-27,571
Republican,2021-02-27,233
Democrat,2021-02-28,330
Republican,2021-02-28,145
Democrat,2021-03-01,655
Republican,2021-03-01,331
Democrat,2021-03-02,915
Republican,2021-03-02,555
Democrat,2021-03-03,880
Republican,2021-03-03,551
Democrat,2021-03-04,1012
Republican,2021-03-04,530
Democrat,2021-03-05,573
Republican,2021-03-05,382
Democrat,2021-03-06,523
Republican,2021-03-06,237
Democrat,2021-03-07,401
Republican,2021-03-07,112
Democrat,2021-03-08,736
Republican,2021-03-08,309
Democrat,2021-03-09,826
Republican,2021-03-09,456
Democrat,2021-03-10,1150
Republican,2021-03-10,600
Democrat,2021-03-11,1027
Republican,2021-03-11,494
Democrat,2021-03-12,733
Republican,2021-03-12,383
Democrat,2021-03-13,391
Republican,2021-03-13,115
Democrat,2021-03-14,268
Republican,2021-03-14,86
Democrat,2021-03-15,695
Republican,2021-03-15,360
Democrat,2021-03-16,710
Republican,2021-03-16,446
Democrat,2021-03-17,1215
Republican,2021-03-17,565
Democrat,2021-03-18,972
Republican,2021-03-18,591
Democrat,2021-03-19,753
Republican,2021-03-19,417
Democrat,2021-03-20,313
Republican,2021-03-20,151
Democrat,2021-03-21,240
Republican,2021-03-21,127
Democrat,2021-03-22,600
Republican,2021-03-22,359
Democrat,2021-03-23,1047
Republican,2021-03-23,450
Democrat,2021-03-24,842
Republican,2021-03-24,466
Democrat,2021-03-25,778
Republican,2021-03-25,554
Democrat,2021-03-26,866
Republican,2021-03-26,405
Democrat,2021-03-27,413
Republican,2021-03-27,162
Democrat,2021-03-28,296
Republican,2021-03-28,149
Democrat,2021-03-29,554
Republican,2021-03-29,360
Democrat,2021-03-30,674
Republican,2021-03-30,371
Democrat,2021-03-31,875
Republican,2021-03-31,396
Democrat,2021-04-01,684
Republican,2021-04-01,395
Democrat,2021-04-02,631
Republican,2021-04-02,415
Democrat,2021-04-03,253
Republican,2021-04-03,144
Democrat,2021-04-04,324
Republican,2021-04-04,200
Democrat,2021-04-05,518
Republican,2021-04-05,297
Democrat,2021-04-06,693
Republican,2021-04-06,373
Democrat,2021-04-07,657
Republican,2021-04-07,429
Democrat,2021-04-08,870
Republican,2021-04-08,449
Democrat,2021-04-09,573
Republican,2021-04-09,374
Democrat,2021-04-10,288
Republican,2021-04-10,162
Democrat,2021-04-11,174
Republican,2021-04-11,81
Democrat,2021-04-12,686
Republican,2021-04-12,302
Democrat,2021-04-13,758
Republican,2021-04-13,392
Democrat,2021-04-14,881
Republican,2021-04-14,523
Democrat,2021-04-15,862
Republican,2021-04-15,554
Democrat,2021-04-16,782
Republican,2021-04-16,450
Democrat,2021-04-17,304
Republican,2021-04-17,121
Democrat,2021-04-18,229
Republican,2021-04-18,88
Democrat,2021-04-19,581
Republican,2021-04-19,457
Democrat,2021-04-20,1061
Republican,2021-04-20,489
Democrat,2021-04-21,797
Republican,2021-04-21,415
Democrat,2021-04-22,1050
Republican,2021-04-22,474
Democrat,2021-04-23,566
Republican,2021-04-23,362
Democrat,2021-04-24,313
Republican,2021-04-24,127
Democrat,2021-04-25,227
Republican,2021-04-25,96
Democrat,2021-04-26,624
Republican,2021-04-26,328
Democrat,2021-04-27,708
Republican,2021-04-27,403
Democrat,2021-04-28,779
Republican,2021-04-28,388
Democrat,2021-04-29,1739
Republican,2021-04-29,911
Democrat,2021-04-30,652
Republican,2021-04-30,356
Democrat,2021-05-01,340
Republican,2021-05-01,116
Democrat,2021-05-02,256
Republican,2021-05-02,78
Democrat,2021-05-03,618
Republican,2021-05-03,305
Democrat,2021-05-04,779
Republican,2021-05-04,372
Democrat,2021-05-05,767
Republican,2021-05-05,400
Democrat,2021-05-06,809
Republican,2021-05-06,434
Democrat,2021-05-07,625
Republican,2021-05-07,460
Democrat,2021-05-08,275
Republican,2021-05-08,161
Democrat,2021-05-09,374
Republican,2021-05-09,211
Democrat,2021-05-10,559
Republican,2021-05-10,345
Democrat,2021-05-11,708
Republican,2021-05-11,541
Democrat,2021-05-12,944
Republican,2021-05-12,587
Democrat,2021-05-13,815
Republican,2021-05-13,581
Democrat,2021-05-14,728
Republican,2021-05-14,423
Democrat,2021-05-15,279
Republican,2021-05-15,216
Democrat,2021-05-16,217
Republican,2021-05-16,121
Democrat,2021-05-17,653
Republican,2021-05-17,381
Democrat,2021-05-18,800
Republican,2021-05-18,482
Democrat,2021-05-19,918
Republican,2021-05-19,504
Democrat,2021-05-20,769
Republican,2021-05-20,481
Democrat,2021-05-21,645
Republican,2021-05-21,386
Democrat,2021-05-22,254
Republican,2021-05-22,156
Democrat,2021-05-23,218
Republican,2021-05-23,96
Democrat,2021-05-24,528
Republican,2021-05-24,331
Democrat,2021-05-25,873
Republican,2021-05-25,470
Democrat,2021-05-26,794
Republican,2021-05-26,490
Democrat,2021-05-27,685
Republican,2021-05-27,412
Democrat,2021-05-28,680
Republican,2021-05-28,440
Democrat,2021-05-29,256
Republican,2021-05-29,153
Democrat,2021-05-30,220
Republican,2021-05-30,133
Democrat,2021-05-31,438
Republican,2021-05-31,317
Democrat,2021-06-01,652
Republican,2021-06-01,347
Democrat,2021-06-02,659
Republican,2021-06-02,368
Democrat,2021-06-03,589
Republican,2021-06-03,357
Democrat,2021-06-04,691
Republican,2021-06-04,406
Democrat,2021-06-05,232
Republican,2021-06-05,183
Democrat,2021-06-06,221
Republican,2021-06-06,213
Democrat,2021-06-07,483
Republican,2021-06-07,309
Democrat,2021-06-08,739
Republican,2021-06-08,448
Democrat,2021-06-09,790
Republican,2021-06-09,469
Democrat,2021-06-10,679
Republican,2021-06-10,485
Democrat,2021-06-11,608
Republican,2021-06-11,406
Democrat,2021-06-12,409
Republican,2021-06-12,151
Democrat,2021-06-13,199
Republican,2021-06-13,89
Democrat,2021-06-14,611
Republican,2021-06-14,549
Democrat,2021-06-15,868
Republican,2021-06-15,504
Democrat,2021-06-16,785
Republican,2021-06-16,507
Democrat,2021-06-17,1049
Republican,2021-06-17,513
Democrat,2021-06-18,461
Republican,2021-06-18,305
Democrat,2021-06-19,411
Republican,2021-06-19,230
Democrat,2021-06-20,365
Republican,2021-06-20,232
Democrat,2021-06-21,667
Republican,2021-06-21,337
Democrat,2021-06-22,744
Republican,2021-06-22,431
Democrat,2021-06-23,799
Republican,2021-06-23,495
Democrat,2021-06-24,837
Republican,2021-06-24,477
Democrat,2021-06-25,844
Republican,2021-06-25,413
Democrat,2021-06-26,333
Republican,2021-06-26,139
Democrat,2021-06-27,177
Republican,2021-06-27,104
Democrat,2021-06-28,591
Republican,2021-06-28,308
Democrat,2021-06-29,730
Republican,2021-06-29,429
Democrat,2021-06-30,835
Republican,2021-06-30,520
Democrat,2021-07-01,931
Republican,2021-07-01,523
Democrat,2021-07-02,614
Republican,2021-07-02,301
Democrat,2021-07-03,298
Republican,2021-07-03,155
Democrat,2021-07-04,389
Republican,2021-07-04,300
Democrat,2021-07-05,163
Republican,2021-07-05,111
Democrat,2021-07-06,478
Republican,2021-07-06,291
Democrat,2021-07-07,541
Republican,2021-07-07,331
Democrat,2021-07-08,531
Republican,2021-07-08,301
Democrat,2021-07-09,556
Republican,2021-07-09,286
Democrat,2021-07-10,253
Republican,2021-07-10,128
Democrat,2021-07-11,200
Republican,2021-07-11,124
Democrat,2021-07-12,607
Republican,2021-07-12,411
Democrat,2021-07-13,818
Republican,2021-07-13,463
Democrat,2021-07-14,768
Republican,2021-07-14,501
Democrat,2021-07-15,911
Republican,2021-07-15,528
Democrat,2021-07-16,764
Republican,2021-07-16,374
Democrat,2021-07-17,427
Republican,2021-07-17,172
Democrat,2021-07-18,239
Republican,2021-07-18,137
Democrat,2021-07-19,565
Republican,2021-07-19,319
Democrat,2021-07-20,784
Republican,2021-07-20,433
Democrat,2021-07-21,859
Republican,2021-07-21,546
Democrat,2021-07-22,760
Republican,2021-07-22,520
Democrat,2021-07-23,631
Republican,2021-07-23,382
Democrat,2021-07-24,262
Republican,2021-07-24,147
Democrat,2021-07-25,180
Republican,2021-07-25,116
Democrat,2021-07-26,619
Republican,2021-07-26,388
Democrat,2021-07-27,842
Republican,2021-07-27,501
Democrat,2021-07-28,714
Republican,2021-07-28,511
Democrat,2021-07-29,929
Republican,2021-07-29,560
Democrat,2021-07-30,854
Republican,2021-07-30,450
Democrat,2021-07-31,298
Republican,2021-07-31,136
Democrat,2021-08-01,264
Republican,2021-08-01,141
Democrat,2021-08-02,536
Republican,2021-08-02,368
Democrat,2021-08-03,799
Republican,2021-08-03,460
Democrat,2021-08-04,689
Republican,2021-08-04,460
Democrat,2021-08-05,718
Republican,2021-08-05,426
Democrat,2021-08-06,665
Republican,2021-08-06,362
Democrat,2021-08-07,286
Republican,2021-08-07,216
Democrat,2021-08-08,219
Republican,2021-08-08,152
Democrat,2021-08-09,587
Republican,2021-08-09,347
Democrat,2021-08-10,631
Republican,2021-08-10,556
Democrat,2021-08-11,629
Republican,2021-08-11,516
Democrat,2021-08-12,546
Republican,2021-08-12,439
Democrat,2021-08-13,566
Republican,2021-08-13,413
Democrat,2021-08-14,323
Republican,2021-08-14,190
Democrat,2021-08-15,259
Republican,2021-08-15,306
Democrat,2021-08-16,484
Republican,2021-08-16,585
Democrat,2021-08-17,623
Republican,2021-08-17,452
Democrat,2021-08-18,537
Republican,2021-08-18,519
Democrat,2021-08-19,596
Republican,2021-08-19,450
Democrat,2021-08-20,544
Republican,2021-08-20,459
Democrat,2021-08-21,267
Republican,2021-08-21,195
Democrat,2021-08-22,231
Republican,2021-08-22,157
Democrat,2021-08-23,505
Republican,2021-08-23,401
Democrat,2021-08-24,712
Republican,2021-08-24,588
Democrat,2021-08-25,642
Republican,2021-08-25,478
Democrat,2021-08-26,632
Republican,2021-08-26,640
Democrat,2021-08-27,616
Republican,2021-08-27,418
Democrat,2021-08-28,320
Republican,2021-08-28,210
Democrat,2021-08-29,213
Republican,2021-08-29,153
Democrat,2021-08-30,484
Republican,2021-08-30,400
Democrat,2021-08-31,542
Republican,2021-08-31,539
Democrat,2021-09-01,702
Republican,2021-09-01,446
Democrat,2021-09-02,710
Republican,2021-09-02,448
Democrat,2021-09-03,523
Republican,2021-09-03,411
Democrat,2021-09-04,239
Republican,2021-09-04,152
Democrat,2021-09-05,205
Republican,2021-09-05,139
Democrat,2021-09-06,551
Republican,2021-09-06,236
Democrat,2021-09-07,454
Republican,2021-09-07,365
Democrat,2021-09-08,566
Republican,2021-09-08,459
Democrat,2021-09-09,693
Republican,2021-09-09,539
Democrat,2021-09-10,623
Republican,2021-09-10,482
Democrat,2021-09-11,638
Republican,2021-09-11,419
Democrat,2021-09-12,202
Republican,2021-09-12,114
Democrat,2021-09-13,603
Republican,2021-09-13,408
Democrat,2021-09-14,700
Republican,2021-09-14,443
Democrat,2021-09-15,955
Republican,2021-09-15,523
Democrat,2021-09-16,632
Republican,2021-09-16,414
Democrat,2021-09-17,617
Republican,2021-09-17,469
Democrat,2021-09-18,314
Republican,2021-09-18,243
Democrat,2021-09-19,221
Republican,2021-09-19,182
Democrat,2021-09-20,622
Republican,2021-09-20,386
Democrat,2021-09-21,787
Republican,2021-09-21,559
Democrat,2021-09-22,736
Republican,2021-09-22,525
Democrat,2021-09-23,703
Republican,2021-09-23,500
Democrat,2021-09-24,746
Republican,2021-09-24,565
Democrat,2021-09-25,288
Republican,2021-09-25,177
Democrat,2021-09-26,232
Republican,2021-09-26,162
Democrat,2021-09-27,627
Republican,2021-09-27,379
Democrat,2021-09-28,821
Republican,2021-09-28,489
Democrat,2021-09-29,759
Republican,2021-09-29,544
Democrat,2021-09-30,726
Republican,2021-09-30,511
Democrat,2021-10-01,649
Republican,2021-10-01,479
Democrat,2021-10-02,331
Republican,2021-10-02,173
Democrat,2021-10-03,230
Republican,2021-10-03,144
Democrat,2021-10-04,570
Republican,2021-10-04,392
Democrat,2021-10-05,676
Republican,2021-10-05,513
Democrat,2021-10-06,694
Republican,2021-10-06,424
Democrat,2021-10-07,682
Republican,2021-10-07,421
Democrat,2021-10-08,611
Republican,2021-10-08,397
Democrat,2021-10-09,249
Republican,2021-10-09,169
Democrat,2021-10-10,234
Republican,2021-10-10,125
Democrat,2021-10-11,383
Republican,2021-10-11,233
Democrat,2021-10-12,571
Republican,2021-10-12,471
Democrat,2021-10-13,704
Republican,2021-10-13,508
Democrat,2021-10-14,564
Republican,2021-10-14,472
Democrat,2021-10-15,673
Republican,2021-10-15,389
Democrat,2021-10-16,285
Republican,2021-10-16,192
Democrat,2021-10-17,227
Republican,2021-10-17,136
Democrat,2021-10-18,660
Republican,2021-10-18,435
Democrat,2021-10-19,634
Republican,2021-10-19,427
Democrat,2021-10-20,853
Republican,2021-10-20,522
Democrat,2021-10-21,767
Republican,2021-10-21,586
Democrat,2021-10-22,590
Republican,2021-10-22,503
Democrat,2021-10-23,265
Republican,2021-10-23,170
Democrat,2021-10-24,208
Republican,2021-10-24,141
Democrat,2021-10-25,544
Republican,2021-10-25,414
Democrat,2021-10-26,763
Republican,2021-10-26,571
Democrat,2021-10-27,811
Republican,2021-10-27,544
Democrat,2021-10-28,712
Republican,2021-10-28,609
Democrat,2021-10-29,581
Republican,2021-10-29,483
Democrat,2021-10-30,282
Republican,2021-10-30,153
Democrat,2021-10-31,291
Republican,2021-10-31,157
Democrat,2021-11-01,696
Republican,2021-11-01,411
Democrat,2021-11-02,870
Republican,2021-11-02,496
Democrat,2021-11-03,822
Republican,2021-11-03,766
Democrat,2021-11-04,741
Republican,2021-11-04,719
Democrat,2021-11-05,628
Republican,2021-11-05,616
Democrat,2021-11-06,692
Republican,2021-11-06,304
Democrat,2021-11-07,244
Republican,2021-11-07,164
Democrat,2021-11-08,502
Republican,2021-11-08,371
Democrat,2021-11-09,622
Republican,2021-11-09,408
Democrat,2021-11-10,719
Republican,2021-11-10,603
Democrat,2021-11-11,619
Republican,2021-11-11,463
Democrat,2021-11-12,514
Republican,2021-11-12,366
Democrat,2021-11-13,258
Republican,2021-11-13,201
Democrat,2021-11-14,219
Republican,2021-11-14,127
Democrat,2021-11-15,887
Republican,2021-11-15,423
Democrat,2021-11-16,779
Republican,2021-11-16,546
Democrat,2021-11-17,793
Republican,2021-11-17,596
Democrat,2021-11-18,782
Republican,2021-11-18,638
Democrat,2021-11-19,1251
Republican,2021-11-19,694
